UTC Time,Microseconds Since Start,Tether 1 Length,Tether 2 Length,Tether 3 Length,X Apex,Y Apex,Z Apex,Tether 1 Force,Tether 2 Force,Tether 3 Force,Current State,Operation Mode,Sent Command,Response Time,Loadcell 1 Force,Loadcell 2 Force,Loadcell 3 Force,Force Error (lbf),Angle Error (deg),Raw Response,Tether Lengths Initialized
2025-04-04 22:55:52.172644+00:00,100948771,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4636,28.12,20.68,20.07,1.9243167192043273,0.5860683210148585,"4636.0000, 28.12, 20.68, 20.07",TRUE
2025-04-04 22:55:52.196822+00:00,100972949,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4661,28.13,20.69,20.05,1.925355295660239,0.5739364866687812,"4661.0000, 28.13, 20.69, 20.05",TRUE
2025-04-04 22:55:52.221880+00:00,100998007,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4686,28.12,20.71,20.05,1.931399911860801,0.5554669882648549,"4686.0000, 28.12, 20.71, 20.05",TRUE
2025-04-04 22:55:52.247327+00:00,101023454,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4710,28.13,20.69,20.05,1.925355295660239,0.5739364866687812,"4710.0000, 28.13, 20.69, 20.05",TRUE
2025-04-04 22:55:52.271055+00:00,101047181,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4735,28.12,20.67,20.05,1.9029854472351388,0.5862815432586066,"4735.0000, 28.12, 20.67, 20.05",TRUE
2025-04-04 22:55:52.295726+00:00,101071852,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4760,28.11,20.67,20.03,1.8805938288000803,0.5759587108615296,"4760.0000, 28.11, 20.67, 20.03",TRUE
2025-04-04 22:55:52.320859+00:00,101096986,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4784,28.11,20.67,20.03,1.8805938288000803,0.5759587108615296,"4784.0000, 28.11, 20.67, 20.03",TRUE
2025-04-04 22:55:52.344966+00:00,101121093,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4809,28.09,20.68,20.04,1.8784821375583434,0.5658268570867153,"4809.0000, 28.09, 20.68, 20.04",TRUE
2025-04-04 22:55:52.369869+00:00,101145996,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4834,28.1,20.68,20.03,1.8795326012032803,0.5651271075834033,"4834.0000, 28.10, 20.68, 20.03",TRUE
2025-04-04 22:55:52.395219+00:00,101171345,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4858,28.11,20.71,20.03,1.9090128595476443,0.5450824671177875,"4858.0000, 28.11, 20.71, 20.03",TRUE
2025-04-04 22:55:52.419067+00:00,101195194,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4883,28.12,20.71,20.03,1.9171766781904225,0.5482199748905827,"4883.0000, 28.12, 20.71, 20.03",TRUE
2025-04-04 22:55:52.442969+00:00,101219095,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4908,28.13,20.69,20.03,1.9111315517463296,0.5668729131136768,"4908.0000, 28.13, 20.69, 20.03",TRUE
2025-04-04 22:55:52.469159+00:00,101245286,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4932,28.13,20.7,20.03,1.9182358685217125,0.5591410514166437,"4932.0000, 28.13, 20.70, 20.03",TRUE
2025-04-04 22:55:52.493265+00:00,101269392,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4957,28.13,20.71,20.03,1.9253411391412598,0.5514122965723489,"4957.0000, 28.13, 20.71, 20.03",TRUE
2025-04-04 22:55:52.518219+00:00,101294346,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",4982,28.14,20.72,20.02,1.933503013157349,0.5435630618277089,"4982.0000, 28.14, 20.72, 20.02",TRUE
2025-04-04 22:55:52.542224+00:00,101318351,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5006,28.15,20.72,20.03,1.948777292706822,0.5502196884393495,"5006.0000, 28.15, 20.72, 20.03",TRUE
2025-04-04 22:55:52.568519+00:00,101344646,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5031,28.15,20.71,20.03,1.9416719867555727,0.5579573291560664,"5031.0000, 28.15, 20.71, 20.03",TRUE
2025-04-04 22:55:52.591932+00:00,101368059,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5056,28.16,20.71,20.02,1.9427298916624238,0.55809201,"5056.0000, 28.16, 20.71, 20.02",TRUE
2025-04-04 22:55:52.617331+00:00,101393458,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5080,28.15,20.72,20.03,1.948777292706822,0.5502196884393495,"5080.0000, 28.15, 20.72, 20.03",TRUE
2025-04-04 22:55:52.642001+00:00,101418128,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5105,28.14,20.7,20.02,1.9192917548903736,0.5590472383699795,"5105.0000, 28.14, 20.70, 20.02",TRUE
2025-04-04 22:55:52.666421+00:00,101442548,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5130,28.14,20.71,20,1.9121810958148018,0.544861536,"5130.0000, 28.14, 20.71, 20.00",TRUE
2025-04-04 22:55:52.690315+00:00,101466442,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5154,28.13,20.71,20.01,1.9111225683492634,0.5446509513772932,"5154.0000, 28.13, 20.71, 20.01",TRUE
2025-04-04 22:55:52.714710+00:00,101490836,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5179,28.13,20.69,20.02,1.9040211080393448,0.5634667782050912,"5179.0000, 28.13, 20.69, 20.02",TRUE
2025-04-04 22:55:52.740439+00:00,101516566,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5204,28.12,20.68,20.03,1.895862350966084,0.5713949718362891,"5204.0000, 28.12, 20.68, 20.03",TRUE
2025-04-04 22:55:52.764224+00:00,101540350,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5228,28.1,20.68,20.03,1.8795326012032803,0.5651271075834033,"5228.0000, 28.10, 20.68, 20.03",TRUE
2025-04-04 22:55:52.789705+00:00,101565832,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5253,28.1,20.68,20.01,1.8653094196311315,0.5580069658103488,"5253.0000, 28.10, 20.68, 20.01",TRUE
2025-04-04 22:55:52.813569+00:00,101589696,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5278,28.09,20.69,20.02,1.8713617362958104,0.5506867996012845,"5278.0000, 28.09, 20.69, 20.02",TRUE
2025-04-04 22:55:52.838942+00:00,101615068,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5302,28.09,20.69,20.01,1.864250535955975,0.5470874264215204,"5302.0000, 28.09, 20.69, 20.01",TRUE
2025-04-04 22:55:52.863481+00:00,101639607,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5327,28.1,20.69,20,1.8653050227014845,0.546829719,"5327.0000, 28.10, 20.69, 20.00",TRUE
2025-04-04 22:55:52.887613+00:00,101663740,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5352,28.09,20.69,20.01,1.864250535955975,0.5470874264215204,"5352.0000, 28.09, 20.69, 20.01",TRUE
2025-04-04 22:55:52.913404+00:00,101689530,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5376,28.08,20.69,20.03,1.870311080886566,0.5513826812144833,"5376.0000, 28.08, 20.69, 20.03",TRUE
2025-04-04 22:55:52.937875+00:00,101714001,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5401,28.09,20.69,20.02,1.8713617362958104,0.5506867996012845,"5401.0000, 28.09, 20.69, 20.02",TRUE
2025-04-04 22:55:52.961932+00:00,101738059,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5426,28.09,20.71,20.01,1.8784651636351342,0.5316423361163244,"5426.0000, 28.09, 20.71, 20.01",TRUE
2025-04-04 22:55:52.986335+00:00,101762462,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5450,28.09,20.71,20.02,1.8855756806440098,0.5352659189246818,"5450.0000, 28.09, 20.71, 20.02",TRUE
2025-04-04 22:55:53.011701+00:00,101787827,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5475,28.09,20.69,20.03,1.8784738894553143,0.5543705896559457,"5475.0000, 28.09, 20.69, 20.03",TRUE
2025-04-04 22:55:53.035940+00:00,101812067,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5500,28.09,20.7,20.03,1.8855800429563772,0.5466712218888303,"5500.0000, 28.09, 20.70, 20.03",TRUE
2025-04-04 22:55:53.060200+00:00,101836327,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5524,28.09,20.69,20.01,1.864250535955975,0.5470874264215204,"5524.0000, 28.09, 20.69, 20.01",TRUE
2025-04-04 22:55:53.084995+00:00,101861121,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5549,28.1,20.69,20.03,1.886637341129095,0.5574145456043671,"5549.0000, 28.10, 20.69, 20.03",TRUE
2025-04-04 22:55:53.109267+00:00,101885394,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5574,28.09,20.68,20.04,1.8784821375583434,0.5658268570867153,"5574.0000, 28.09, 20.68, 20.04",TRUE
2025-04-04 22:55:53.135070+00:00,101911197,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5598,28.09,20.69,20.05,1.8927010526662116,0.56198439,"5598.0000, 28.09, 20.69, 20.05",TRUE
2025-04-04 22:55:53.159453+00:00,101935579,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5623,28.08,20.69,20.05,1.8845390991535567,0.5591359449973795,"5623.0000, 28.08, 20.69, 20.05",TRUE
2025-04-04 22:55:53.183779+00:00,101959905,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5648,28.09,20.68,20.05,1.8855965369018435,0.5696597076591631,"5648.0000, 28.09, 20.68, 20.05",TRUE
2025-04-04 22:55:53.209309+00:00,101985436,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5672,28.08,20.68,20.06,1.884549903,0.5707786056201021,"5672.0000, 28.08, 20.68, 20.06",TRUE
2025-04-04 22:55:53.233177+00:00,102009303,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5697,28.09,20.68,20.06,1.8927118879266018,0.5735708725713461,"5697.0000, 28.09, 20.68, 20.06",TRUE
2025-04-04 22:55:53.257780+00:00,102033907,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5721,28.09,20.7,20.06,1.906921190164006,0.5582560935990029,"5721.0000, 28.09, 20.70, 20.06",TRUE
2025-04-04 22:55:53.282697+00:00,102058824,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5746,28.08,20.69,20.06,1.8916545359985477,0.5631313733903329,"5746.0000, 28.08, 20.69, 20.06",TRUE
2025-04-04 22:55:53.307540+00:00,102083667,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5771,28.08,20.69,20.06,1.8916545359985477,0.5631313733903329,"5771.0000, 28.08, 20.69, 20.06",TRUE
2025-04-04 22:55:53.331586+00:00,102107713,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5795,28.09,20.68,20.05,1.8855965369018435,0.5696597076591631,"5795.0000, 28.09, 20.68, 20.05",TRUE
2025-04-04 22:55:53.356215+00:00,102132342,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5820,28.1,20.69,20.05,1.9008636493765607,0.5648896042378173,"5820.0000, 28.10, 20.69, 20.05",TRUE
2025-04-04 22:55:53.380768+00:00,102156894,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5845,28.11,20.68,20.04,1.8948097468995826,0.5718502439720575,"5845.0000, 28.11, 20.68, 20.04",TRUE
2025-04-04 22:55:53.405680+00:00,102181807,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5869,28.11,20.68,20.04,1.8948097468995826,0.5718502439720575,"5869.0000, 28.11, 20.68, 20.04",TRUE
2025-04-04 22:55:53.430004+00:00,102206131,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5894,28.1,20.69,20.03,1.886637341129095,0.5574145456043671,"5894.0000, 28.10, 20.69, 20.03",TRUE
2025-04-04 22:55:53.454947+00:00,102231073,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5919,28.12,20.7,20.03,1.9100709484498637,0.5559416654192225,"5919.0000, 28.12, 20.70, 20.03",TRUE
2025-04-04 22:55:53.480196+00:00,102256322,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5943,28.11,20.7,20.03,1.901906670629586,0.5527962337698793,"5943.0000, 28.11, 20.70, 20.03",TRUE
2025-04-04 22:55:53.504482+00:00,102280608,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5968,28.13,20.7,20.02,1.9111257657979408,0.5557257304610543,"5968.0000, 28.13, 20.70, 20.02",TRUE
2025-04-04 22:55:53.529694+00:00,102305821,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",5993,28.12,20.69,20.03,1.902966172577834,0.5636666802455473,"5993.0000, 28.12, 20.69, 20.03",TRUE
2025-04-04 22:55:53.553469+00:00,102329596,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6017,28.12,20.69,20.02,1.8958553015773916,0.5601918223661255,"6017.0000, 28.12, 20.69, 20.02",TRUE
2025-04-04 22:55:53.578144+00:00,102354270,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6042,28.11,20.69,20.03,1.8948014356043643,0.5605135677869545,"6042.0000, 28.11, 20.69, 20.03",TRUE
2025-04-04 22:55:53.603614+00:00,102379741,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6067,28.1,20.69,20.03,1.886637341129095,0.5574145456043671,"6067.0000, 28.10, 20.69, 20.03",TRUE
2025-04-04 22:55:53.627567+00:00,102403694,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6091,28.09,20.69,20.04,1.8855869950426651,0.5581370365237215,"6091.0000, 28.09, 20.69, 20.04",TRUE
2025-04-04 22:55:53.652541+00:00,102428668,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6116,28.1,20.69,20.04,1.8937500192510086,0.561111373,"6116.0000, 28.10, 20.69, 20.04",TRUE
2025-04-04 22:55:53.676949+00:00,102453076,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6141,28.11,20.7,20.05,1.9161314412292825,0.5601584126107033,"6141.0000, 28.11, 20.70, 20.05",TRUE
2025-04-04 22:55:53.701126+00:00,102477252,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6165,28.11,20.69,20.04,1.901913686307239,0.5641411751346936,"6165.0000, 28.11, 20.69, 20.04",TRUE
2025-04-04 22:55:53.726287+00:00,102502414,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6190,28.12,20.69,20.04,1.9100779959080683,0.5672254869685873,"6190.0000, 28.12, 20.69, 20.04",TRUE
2025-04-04 22:55:53.751077+00:00,102527203,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6215,28.1,20.68,20.05,1.893759592503507,0.5725758753384561,"6215.0000, 28.10, 20.68, 20.05",TRUE
2025-04-04 22:55:53.775494+00:00,102551621,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6239,28.11,20.69,20.06,1.916141043234802,0.5716403063485473,"6239.0000, 28.11, 20.69, 20.06",TRUE
2025-04-04 22:55:53.802457+00:00,102578583,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6264,28.12,20.69,20.06,1.9243044979926438,0.5745883272917809,"6264.0000, 28.12, 20.69, 20.06",TRUE
2025-04-04 22:55:53.825976+00:00,102602103,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6289,28.13,20.7,20.06,1.9395718886894855,0.5698924203996574,"6289.0000, 28.13, 20.70, 20.06",TRUE
2025-04-04 22:55:53.849623+00:00,102625750,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6313,28.13,20.72,20.07,1.960894563750017,0.5582816090239807,"6313.0000, 28.13, 20.72, 20.07",TRUE
2025-04-04 22:55:53.874293+00:00,102650420,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6338,28.14,20.72,20.07,1.969057500400936,0.5612410048806549,"6338.0000, 28.14, 20.72, 20.07",TRUE
2025-04-04 22:55:53.901225+00:00,102677352,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6363,28.14,20.72,20.07,1.969057500400936,0.5612410048806549,"6363.0000, 28.14, 20.72, 20.07",TRUE
2025-04-04 22:55:53.924893+00:00,102701019,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6387,28.14,20.72,20.07,1.969057500400936,0.5612410048806549,"6387.0000, 28.14, 20.72, 20.07",TRUE
2025-04-04 22:55:53.949121+00:00,102725247,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6412,28.13,20.72,20.07,1.960894563750017,0.5582816090239807,"6412.0000, 28.13, 20.72, 20.07",TRUE
2025-04-04 22:55:53.972929+00:00,102749056,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6437,28.13,20.72,20.08,1.9680087414189629,0.5621358887715598,"6437.0000, 28.13, 20.72, 20.08",TRUE
2025-04-04 22:55:53.998266+00:00,102774393,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6461,28.13,20.72,20.08,1.9680087414189629,0.5621358887715598,"6461.0000, 28.13, 20.72, 20.08",TRUE
2025-04-04 22:55:54.021978+00:00,102798104,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6486,28.13,20.72,20.08,1.9680087414189629,0.5621358887715598,"6486.0000, 28.13, 20.72, 20.08",TRUE
2025-04-04 22:55:54.046454+00:00,102822580,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6511,28.13,20.73,20.08,1.9751142125263712,0.5544787165902209,"6511.0000, 28.13, 20.73, 20.08",TRUE
2025-04-04 22:55:54.071368+00:00,102847495,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6535,28.13,20.73,20.08,1.9751142125263712,0.5544787165902209,"6535.0000, 28.13, 20.73, 20.08",TRUE
2025-04-04 22:55:54.097078+00:00,102873205,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6560,28.13,20.72,20.08,1.9680087414189629,0.5621358887715598,"6560.0000, 28.13, 20.72, 20.08",TRUE
2025-04-04 22:55:54.120228+00:00,102896355,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6585,28.13,20.72,20.08,1.9680087414189629,0.5621358887715598,"6585.0000, 28.13, 20.72, 20.08",TRUE
2025-04-04 22:55:54.145793+00:00,102921920,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6609,28.13,20.72,20.07,1.960894563750017,0.5582816090239807,"6609.0000, 28.13, 20.72, 20.07",TRUE
2025-04-04 22:55:54.169985+00:00,102946112,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6634,28.13,20.72,20.07,1.960894563750017,0.5582816090239807,"6634.0000, 28.13, 20.72, 20.07",TRUE
2025-04-04 22:55:54.195509+00:00,102971636,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6659,28.13,20.71,20.05,1.939563518826489,0.5585192835627082,"6659.0000, 28.13, 20.71, 20.05",TRUE
2025-04-04 22:55:54.219684+00:00,102995810,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6683,28.14,20.72,20.05,1.9548328509969934,0.5539148747353259,"6683.0000, 28.14, 20.72, 20.05",TRUE
2025-04-04 22:55:54.244784+00:00,103020910,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6708,28.14,20.72,20.04,1.947721953,0.5503775588757833,"6708.0000, 28.14, 20.72, 20.04",TRUE
2025-04-04 22:55:54.269241+00:00,103045368,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6733,28.14,20.71,20.04,1.9406165290938588,0.5580998130525022,"6733.0000, 28.14, 20.71, 20.04",TRUE
2025-04-04 22:55:54.293645+00:00,103069772,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6757,28.12,20.71,20.04,1.9242878190931734,0.5518013478171531,"6757.0000, 28.12, 20.71, 20.04",TRUE
2025-04-04 22:55:54.318837+00:00,103094963,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6782,28.12,20.7,20.03,1.9100709484498637,0.5559416654192225,"6782.0000, 28.12, 20.70, 20.03",TRUE
2025-04-04 22:55:54.342609+00:00,103118736,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6807,28.12,20.69,20.03,1.902966172577834,0.5636666802455473,"6807.0000, 28.12, 20.69, 20.03",TRUE
2025-04-04 22:55:54.367418+00:00,103143545,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6831,28.13,20.7,20.03,1.9182358685217125,0.5591410514166437,"6831.0000, 28.13, 20.70, 20.03",TRUE
2025-04-04 22:55:54.392900+00:00,103169027,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6856,28.13,20.69,20.03,1.9111315517463296,0.5668729131136768,"6856.0000, 28.13, 20.69, 20.03",TRUE
2025-04-04 22:55:54.417167+00:00,103193294,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6881,28.12,20.68,20.03,1.895862350966084,0.5713949718362891,"6881.0000, 28.12, 20.68, 20.03",TRUE
2025-04-04 22:55:54.442101+00:00,103218228,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6905,28.13,20.69,20.04,1.9182429477503788,0.5703633573176488,"6905.0000, 28.13, 20.69, 20.04",TRUE
2025-04-04 22:55:54.467521+00:00,103243647,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6930,28.12,20.68,20.05,1.9100876319172784,0.5785721783424798,"6930.0000, 28.12, 20.68, 20.05",TRUE
2025-04-04 22:55:54.490759+00:00,103266886,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6955,28.12,20.68,20.06,1.9172016999643944,0.582281183,"6955.0000, 28.12, 20.68, 20.06",TRUE
